,incident_month,incident_week,incident_weekday,weekend,part_of_the_day,latitude,longitude,incident_place,incident_district,incident_division,max_temp,avg_temp,min_temp,weather_code,precip,humidity,visibility,cloudcover,heatindex,season,household,male_population,female_population,total_population,gender_ration,average_household_size,density_per_kmsq,literacy_rate,religious_institution,playground,park,police_station,cyber_cafe,school,college,cinema,crime
122,1,2,wednesday,0,morning,23.827398,90.364473,pallabi,dhaka,dhaka,27,23,16,113,0.0,54,10,6,22,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
123,5,19,wednesday,0,afternoon,23.748663,90.404175,ramna,dhaka,dhaka,37,33,28,386,11.3,71,9,44,39,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
124,7,29,wednesday,0,night,23.759994,90.420113,rampura,dhaka,dhaka,31,29,27,356,5.1,82,9,66,34,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
125,7,27,saturday,1,evening,23.77731,90.43628,rupnagar,dhaka,dhaka,33,31,27,353,1.4,79,10,59,36,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
126,9,36,saturday,1,night,23.784506,90.403409,korail,dhaka,dhaka,34,31,26,353,1.5,75,10,43,35,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
127,4,15,monday,0,noon,23.85833,90.26667,savar,dhaka,dhaka,38,34,25,143,0.5,60,9,13,35,hot,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,murder
128,2,7,saturday,1,night,23.85833,90.26667,savar,dhaka,dhaka,28,24,21,116,0.0,52,10,18,25,winter,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,murder
129,5,20,tuesday,0,night,23.85833,90.26667,savar,dhaka,dhaka,33,31,27,353,5.9,76,9,50,36,hot,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,murder
130,9,37,sunday,0,night,23.85833,90.26667,savar,dhaka,dhaka,34,31,27,353,9.2,80,9,43,36,rainy,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,murder
131,8,34,monday,0,evening,23.85833,90.26667,savar,dhaka,dhaka,35,33,28,353,3.1,66,10,37,38,rainy,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,murder
132,2,6,monday,0,night,23.85833,90.26667,savar,dhaka,dhaka,31,26,20,113,0.0,42,10,1,26,winter,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,murder
133,4,15,sunday,0,night,23.85833,90.26667,savar,dhaka,dhaka,37,34,28,113,0.2,57,10,8,37,hot,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,murder
134,9,38,tuesday,0,night,23.85833,90.26667,savar,dhaka,dhaka,38,35,29,113,0.0,59,10,3,41,rainy,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,murder
135,1,3,thursday,0,night,23.85833,90.26667,savar,dhaka,dhaka,30,25,18,113,0.0,51,10,0,24,winter,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,murder
136,12,52,thursday,0,night,23.85833,90.26667,savar,dhaka,dhaka,24,21,16,116,0.0,40,10,35,20,winter,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,murder
137,7,30,wednesday,0,night,23.85833,90.26667,savar,dhaka,dhaka,33,31,27,356,15.7,79,9,50,36,rainy,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,murder
138,2,6,thursday,0,night,23.85833,90.26667,savar,dhaka,dhaka,30,26,21,113,0.0,47,10,8,25,winter,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,murder
139,2,7,wednesday,0,night,23.85833,90.26667,savar,dhaka,dhaka,32,27,20,113,0.0,37,10,4,25,winter,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,murder
140,7,30,wednesday,0,night,23.85833,90.26667,savar,dhaka,dhaka,33,31,27,356,15.7,79,9,50,36,rainy,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,murder
141,3,12,thursday,0,night,23.85833,90.26667,savar,dhaka,dhaka,36,32,25,113,0.0,49,10,3,31,hot,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,murder
142,8,34,tuesday,0,afternoon,23.85833,90.26667,savar,dhaka,dhaka,34,31,27,356,6.0,78,10,50,37,rainy,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,murder
143,1,2,sunday,0,night,23.812063,90.348161,shah ali,dhaka,dhaka,27,22,15,113,0.0,43,10,1,20,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
144,4,17,monday,0,night,23.736484,90.397323,shahbagh,dhaka,dhaka,32,30,27,356,22.1,82,8,44,35,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
145,9,36,friday,1,night,23.784506,90.403409,shanir akhra,dhaka,dhaka,35,32,28,356,6.1,74,9,34,37,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
146,3,9,thursday,0,night,23.784506,90.403409,shankaribazar,dhaka,dhaka,33,29,24,113,0.0,41,10,7,28,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
147,7,26,saturday,1,night,23.784506,90.403409,shekhertek,dhaka,dhaka,34,31,27,353,12.7,79,9,49,36,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
148,8,35,monday,0,night,23.784506,90.403409,shewrapara,dhaka,dhaka,33,31,27,356,6.2,76,9,24,36,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
149,8,35,thursday,0,evening,23.698502,90.42949,shyampur,dhaka,dhaka,34,32,27,356,5.5,74,9,38,37,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
150,6,26,friday,1,night,23.711414,90.415019,sutrapur,dhaka,dhaka,33,31,27,359,16.6,80,9,57,36,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
151,5,19,monday,0,night,23.783794,90.378374,taltola,dhaka,dhaka,41,35,27,116,1.1,63,10,9,38,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
152,1,3,wednesday,0,noon,23.763,90.3897,tejgaon,dhaka,dhaka,29,24,18,113,0.0,39,10,0,23,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
153,12,52,wednesday,0,morning,23.763,90.3897,tejgaon,dhaka,dhaka,25,22,17,116,0.0,44,10,11,22,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
154,12,52,wednesday,0,morning,23.763,90.3897,tejgaon,dhaka,dhaka,25,22,17,116,0.0,44,10,11,22,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
155,5,19,sunday,0,night,23.720046,90.421578,tikatuli,dhaka,dhaka,37,34,29,386,5.1,66,9,47,39,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
156,5,20,tuesday,0,night,23.720046,90.421578,tikatuli,dhaka,dhaka,38,34,29,356,17.6,63,9,34,38,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
157,1,52,sunday,0,night,23.860422,90.367672,turag,dhaka,dhaka,32,26,19,113,0.0,57,10,2,26,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
158,4,16,monday,0,night,23.728907,90.417137,uttarkhan,dhaka,dhaka,37,32,26,176,2.1,60,10,57,35,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
159,5,19,friday,1,night,23.728907,90.417137,uttarkhan,dhaka,dhaka,40,35,29,116,2.3,65,10,29,40,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
160,7,30,wednesday,0,morning,23.874875,90.393071,uttara,dhaka,dhaka,33,30,28,356,12.5,79,9,65,35,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
161,2,5,thursday,0,night,23.874875,90.393071,uttara,dhaka,dhaka,31,26,19,113,0.0,49,10,1,24,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
162,3,13,sunday,0,night,23.874875,90.393071,uttara,dhaka,dhaka,35,31,24,353,10.0,69,9,26,33,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
163,1,1,friday,1,evening,23.874875,90.393071,uttara,dhaka,dhaka,29,24,18,113,0.0,42,10,0,24,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
164,1,1,friday,1,evening,23.874875,90.393071,uttara,dhaka,dhaka,29,24,18,113,0.0,42,10,0,24,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
165,6,22,sunday,0,night,23.874875,90.393071,uttara,dhaka,dhaka,36,33,28,356,11.7,69,9,27,38,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
166,10,42,monday,0,night,23.728907,90.417137,uttarkhan,dhaka,dhaka,34,31,26,113,0.0,68,10,2,34,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
167,6,23,friday,1,morning,23.80476,90.42575,vatara,dhaka,dhaka,37,34,29,176,0.4,63,10,29,39,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,murder
168,11,44,saturday,1,evening,23.913894,90.320686,ashulia,dhaka,dhaka,24,24,23,353,17.3,95,8,77,26,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
169,2,7,saturday,1,morning,23.728907,90.417137,agargaon,dhaka,dhaka,28,24,21,119,0.0,52,10,19,25,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
170,8,33,tuesday,0,night,23.728907,90.417137,agargaon,dhaka,dhaka,35,32,27,353,2.5,74,10,52,37,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
171,10,44,monday,0,morning,23.782726,90.348319,aricha highway,dhaka,dhaka,31,27,22,143,1.4,81,9,19,29,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
172,5,22,thursday,0,morning,23.913894,90.320686,ashulia,dhaka,dhaka,29,27,25,356,7.3,87,8,85,30,hot,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,rape
173,2,5,monday,0,night,23.913894,90.320686,ashulia,dhaka,dhaka,30,25,20,116,0.0,58,10,14,25,winter,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,rape
174,3,12,saturday,1,night,23.913894,90.320686,ashulia,dhaka,dhaka,36,32,25,113,0.6,47,10,10,31,hot,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,rape
175,8,33,thursday,0,night,23.913894,90.320686,ashulia,dhaka,dhaka,32,30,26,386,7.4,82,9,44,35,rainy,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,rape
176,8,33,tuesday,0,night,23.913894,90.320686,ashulia,dhaka,dhaka,32,30,27,353,6.5,81,10,75,34,rainy,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,rape
177,8,33,thursday,0,night,23.913894,90.320686,ashulia,dhaka,dhaka,32,30,26,386,7.4,82,9,44,35,rainy,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,rape
178,8,32,monday,0,evening,23.793708,90.453284,badda,dhaka,dhaka,33,31,28,386,10.1,76,9,49,36,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
179,8,32,monday,0,evening,23.793708,90.453284,badda,dhaka,dhaka,33,31,28,386,10.1,76,9,49,36,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
180,10,43,tuesday,0,night,23.793708,90.453284,badda,dhaka,dhaka,37,32,26,113,0.0,70,10,1,37,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
181,8,32,thursday,0,morning,23.793708,90.453284,badda,dhaka,dhaka,34,31,26,386,3.1,80,10,43,35,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
182,11,45,saturday,1,night,23.793708,90.453284,badda,dhaka,dhaka,35,30,24,113,0.0,64,10,0,32,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
183,10,43,tuesday,0,night,23.793708,90.453284,badda,dhaka,dhaka,37,32,26,113,0.0,70,10,1,37,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
184,3,10,sunday,0,evening,23.793708,90.453284,badda,dhaka,dhaka,33,29,23,113,0.0,28,10,0,27,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
185,11,48,thursday,0,night,23.79259,90.407646,banani,dhaka,dhaka,31,27,22,113,0.0,55,10,0,28,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
186,7,27,tuesday,0,night,23.79259,90.407646,banani,dhaka,dhaka,33,31,28,356,5.7,80,10,53,37,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
187,3,13,tuesday,0,night,23.79259,90.407646,banani,dhaka,dhaka,34,30,24,176,1.2,69,9,18,32,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
188,2,5,saturday,1,night,23.79259,90.407646,banani,dhaka,dhaka,32,28,21,113,0.0,52,10,1,27,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
189,1,1,saturday,1,evening,23.913894,90.320686,ashulia,dhaka,dhaka,29,23,18,116,0.0,49,10,12,23,winter,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,rape
190,5,19,thursday,0,night,23.784506,90.403409,bhasantek,dhaka,dhaka,38,34,27,200,0.0,59,10,11,37,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
191,5,19,saturday,1,night,23.784506,90.403409,bhasantek,dhaka,dhaka,36,33,28,386,13.4,71,9,30,39,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
192,1,2,tuesday,0,night,23.784506,90.403409,bhashantek,dhaka,dhaka,27,23,14,113,0.0,51,10,0,24,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
193,10,43,saturday,1,night,23.728907,90.417137,bhatara,dhaka,dhaka,32,29,24,176,1.2,73,10,34,31,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
194,5,21,thursday,0,night,23.728907,90.417137,bhatara,dhaka,dhaka,37,34,29,176,1.2,58,10,28,39,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
195,10,42,saturday,1,morning,23.728907,90.417137,uttarkhan,dhaka,dhaka,32,29,25,176,3.0,73,9,21,32,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
196,6,26,friday,1,night,23.865506,90.413772,dakkhinkhan,dhaka,dhaka,28,27,26,308,80.0,94,6,93,32,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
197,12,51,sunday,0,night,23.785337,90.342439,darus salam,dhaka,dhaka,25,21,15,116,0.0,60,10,14,23,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
198,11,47,wednesday,0,night,23.794413,90.413735,dhaka,dhaka,dhaka,32,28,23,113,0.0,51,10,0,28,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
199,10,42,sunday,0,noon,23.865506,90.413772,dakkhinkhan,dhaka,dhaka,34,30,25,113,0.0,70,10,0,33,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
200,12,49,tuesday,0,night,23.865506,90.413772,dakkhinkhan,dhaka,dhaka,30,27,22,116,0.0,61,10,17,27,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
201,7,29,wednesday,0,night,23.728907,90.417137,malibagh,dhaka,dhaka,31,29,27,356,5.1,82,9,66,34,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
202,2,7,wednesday,0,morning,23.728907,90.417137,kalachandpur,dhaka,dhaka,33,28,20,113,0.0,44,10,1,27,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
203,10,40,friday,1,morning,23.784506,90.403409,madhubagh,dhaka,dhaka,34,31,27,116,0.0,74,10,26,35,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
204,12,51,sunday,0,night,23.794413,90.413735,dhaka,dhaka,dhaka,25,21,15,116,0.0,60,10,14,23,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
205,5,20,friday,1,morning,23.784506,90.403409,mugda,dhaka,dhaka,38,34,29,386,28.0,66,9,25,39,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
206,7,31,thursday,0,night,23.874875,90.393071,uttara,dhaka,dhaka,33,29,26,359,11.4,80,8,53,32,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
207,8,31,saturday,1,morning,23.740038,90.35886,hazaribagh,dhaka,dhaka,28,27,25,308,28.7,89,8,94,30,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
208,8,31,saturday,1,night,23.714039,90.450656,jatrabari,dhaka,dhaka,28,27,25,308,28.7,89,8,94,30,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
209,8,32,thursday,0,evening,23.827398,90.364473,pallabi,dhaka,dhaka,34,31,27,353,4.2,76,10,45,37,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
210,9,36,tuesday,0,night,23.752027,90.421808,khilgaon,dhaka,dhaka,32,30,27,176,0.6,83,10,58,36,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
211,9,37,tuesday,0,evening,23.752027,90.421808,khilgaon,dhaka,dhaka,30,27,25,353,45.1,90,7,59,32,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
212,12,51,sunday,0,night,23.794413,90.413735,dhaka,dhaka,dhaka,25,21,15,116,0.0,60,10,14,23,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
213,6,24,monday,0,afternoon,23.794413,90.413735,dhaka,dhaka,dhaka,36,33,28,356,6.5,72,9,44,40,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
214,11,45,thursday,0,night,23.733251,90.442769,sobujbagh,dhaka,dhaka,35,30,25,113,0.0,73,10,0,34,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
215,10,43,thursday,0,night,23.7257475,90.3975835,dhaka medical college,dhaka,dhaka,31,28,25,356,20.0,79,9,43,31,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
216,1,4,thursday,0,evening,23.85,90.01,manikganj,dhaka,dhaka,26,20,13,113,0.0,34,10,0,18,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
217,7,30,saturday,1,night,23.90833,90.21667,dhamrai,dhaka,dhaka,31,29,26,356,7.6,84,9,68,33,rainy,94776,207078,205340,412418,101,4.29,1342,50.8,706,0,2,2,0,23,1,2,rape
218,7,31,tuesday,0,night,23.90833,90.21667,dhamrai,dhaka,dhaka,32,30,27,356,9.1,80,9,47,35,rainy,94776,207078,205340,412418,101,4.29,1342,50.8,706,0,2,2,0,23,1,2,rape
219,5,20,monday,0,noon,23.90833,90.21667,dhamrai,dhaka,dhaka,35,32,28,356,10.9,74,9,27,38,hot,94776,207078,205340,412418,101,4.29,1342,50.8,706,0,2,2,0,23,1,2,rape
220,4,14,sunday,0,night,23.90833,90.21667,dhamrai,dhaka,dhaka,34,30,25,116,0.5,57,10,37,32,hot,94776,207078,205340,412418,101,4.29,1342,50.8,706,0,2,2,0,23,1,2,rape
221,10,41,thursday,0,night,23.90833,90.21667,dhamrai,dhaka,dhaka,28,26,24,353,4.0,85,10,63,29,rainy,94776,207078,205340,412418,101,4.29,1342,50.8,706,0,2,2,0,23,1,2,rape
222,8,31,sunday,0,night,23.90833,90.21667,dhamrai,dhaka,dhaka,35,31,27,353,1.4,77,10,56,37,rainy,94776,207078,205340,412418,101,4.29,1342,50.8,706,0,2,2,0,23,1,2,rape
223,8,31,sunday,0,night,23.90833,90.21667,dhamrai,dhaka,dhaka,35,31,27,353,1.4,77,10,56,37,rainy,94776,207078,205340,412418,101,4.29,1342,50.8,706,0,2,2,0,23,1,2,rape
224,5,20,monday,0,noon,23.90833,90.21667,dhamrai,dhaka,dhaka,35,32,28,356,10.9,74,9,27,38,hot,94776,207078,205340,412418,101,4.29,1342,50.8,706,0,2,2,0,23,1,2,rape
225,8,31,sunday,0,night,23.90833,90.21667,dhamrai,dhaka,dhaka,35,31,27,353,1.4,77,10,56,37,rainy,94776,207078,205340,412418,101,4.29,1342,50.8,706,0,2,2,0,23,1,2,rape
226,9,37,monday,0,evening,23.90833,90.21667,dhamrai,dhaka,dhaka,33,31,27,386,11.0,80,10,44,36,rainy,94776,207078,205340,412418,101,4.29,1342,50.8,706,0,2,2,0,23,1,2,rape
227,3,9,saturday,1,night,23.90833,90.21667,dhamrai,dhaka,dhaka,30,25,18,113,0.0,40,10,0,24,hot,94776,207078,205340,412418,101,4.29,1342,50.8,706,0,2,2,0,23,1,2,rape
228,11,47,tuesday,0,night,23.90833,90.21667,dhamrai,dhaka,dhaka,32,27,22,113,0.0,65,10,0,28,winter,94776,207078,205340,412418,101,4.29,1342,50.8,706,0,2,2,0,23,1,2,rape
229,7,28,friday,1,night,23.90833,90.21667,dhamrai,dhaka,dhaka,34,31,26,386,1.9,77,10,41,35,rainy,94776,207078,205340,412418,101,4.29,1342,50.8,706,0,2,2,0,23,1,2,rape
230,5,21,thursday,0,night,23.90833,90.21667,dhamrai,dhaka,dhaka,38,35,29,200,3.7,64,9,21,41,hot,94776,207078,205340,412418,101,4.29,1342,50.8,706,0,2,2,0,23,1,2,rape
231,9,39,sunday,0,noon,23.744806,90.373922,dhanmondi,dhaka,dhaka,25,24,23,308,27.6,92,7,66,27,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
232,1,2,monday,0,night,23.5958,90.1222,domar,dhaka,dhaka,30,26,21,113,0.0,47,10,0,26,winter,49400,107041,119398,226439,90,4.56,1402,57.5,672,32,0,2,0,21,2,2,rape
233,10,41,wednesday,0,night,23.738268,90.380707,elephant road,dhaka,dhaka,34,31,26,113,2.3,77,10,9,36,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
234,10,43,friday,1,night,23.749054,90.386405,green road,dhaka,dhaka,35,31,25,113,0.0,71,10,0,35,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
235,8,35,monday,0,night,23.72483,90.410781,gulistan,dhaka,dhaka,34,31,27,356,6.0,77,9,51,36,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
236,8,32,wednesday,0,night,23.7917,90.4167,gulshan,dhaka,dhaka,31,29,26,356,15.9,87,9,74,33,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
237,4,17,sunday,0,evening,23.740038,90.35886,hazaribagh,dhaka,dhaka,34,31,27,386,26.7,66,8,29,34,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
238,12,49,saturday,1,night,24.13499,90.79924,jamtala,dhaka,dhaka,30,25,20,113,0.0,62,10,0,25,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
239,12,49,saturday,1,noon,23.714039,90.450656,jatrabari,dhaka,dhaka,29,26,21,116,0.0,59,10,11,26,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
240,4,18,monday,0,evening,23.714039,90.450656,jatrabari,dhaka,dhaka,32,30,25,176,8.0,65,9,19,31,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
241,4,18,monday,0,evening,23.714039,90.450656,jatrabari,dhaka,dhaka,32,30,25,176,8.0,65,9,19,31,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
242,4,15,saturday,1,night,23.714039,90.450656,jatrabari,dhaka,dhaka,37,32,25,200,0.4,53,10,7,33,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,rape
